comment_id,comment_text,segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score
4782,"Ayo gimana ini pak kok masih belum nyala udah jam 10 malam .. besok Senin pekerjaan rumah belum apa"" karna air nomer 1 buat pekerjaan rumah .. semua jadi terhalang karna air mati tolong diusahakan secepatnya laa dari subuh jam 3 mati Sampek jam 10 malam belum nyala gimanaa ini @pdamsuryasembada",karena air nomor pekerjaan rumah . terhalang,karena air nomor kerja rumah . halang,Lainnya,Air Tidak Mengalir,0.4247537820294077
4797,"Di daerah raya wisma pagesangan Dan sekitarnya air mati total. Mungkin rusak karena ada pembangunan box culvert di daerah Wisma Menanggal, tolong segera ditindaklanjuti karena ini sudah sering terjadi @pdamsuryasembada @suarasurabayamedia","karena ada pembangunan kotak culvert daerah wisma menanggal , tindak lanjut","karena ada bangun kotak culvert daerah wisma tanggal , tindak lanjut",Pelayanan,Air Tidak Mengalir,0.4782902497400571
4801,"Lain kali kalo ngasih info/postingan jangan dadakan gini,hari ini dikerjain hari ini jg di info harusnya H -1 sebelum dikerjain sdh di info/diposting jd kita2 semua bisa siap2 tandon air,dirumah jangankan mandi buat buang air kecil aja gak bisa buat cuci tangan gak ada air sama sekali,lalu tolong di stand by jg tangki air untuk warga sekitar,,","informasi post dadakan gini , kerja informasi harus kerja sudah informasi post tandon air , rumah jangankan mandi buang air kecil tidak cuci tangan tidak ada air sekali ,","informasi post dada gin , kerja informasi harus kerja sudah informasi post tandon air , rumah jangan mandi buang air kecil tidak cuci tangan tidak ada air sekali ,",Air Tidak Mengalir,Lainnya,0.27134636726395744
4801,"Lain kali kalo ngasih info/postingan jangan dadakan gini,hari ini dikerjain hari ini jg di info harusnya H -1 sebelum dikerjain sdh di info/diposting jd kita2 semua bisa siap2 tandon air,dirumah jangankan mandi buat buang air kecil aja gak bisa buat cuci tangan gak ada air sama sekali,lalu tolong di stand by jg tangki air untuk warga sekitar,,","lalu siaga tangki air warga ,","lalu siaga tangki air warga ,",Lainnya,Air Tidak Mengalir,0.35438723106492726
4929,Saya sudah telfon ke call center tapi tidak diangkat 🙏,tapi tidak angkat,tapi tidak angkat,Pelayanan,Lainnya,0.5031889324562687
4964,"Kalau pengaduan ke pdam lewat mana lagi ya yang cepat... ke call center sibuk terus... ke cis pdam sby masih di proses... sedang meteran berputar trs pdhl kran mati. Call center nya cs nya apa cm 1 ya bpk"" pdam... mesti kemana lg pengaduannya sedang",pengaduan pdam cepat . call center sibuk . cis pdam surabaya proses .,adu pdam cepat . call center sibuk . cis pdam surabaya proses .,Pelayanan,Lainnya,0.5351968243402415
5019,"ini kenapa lagi min.... daerah wiyung airnya kok kecil biasanya jam set 3 air bisa naik ke lantai 2 hari ini gak naik airnya semakin hari air semakin kecil keluarnya... TPI pembayaran semakin membengkak.... dlu jam 3 buka tandon air smpek tumpah"" sekarang set 3 tandonku gak pernah smpek tumpah"" malah hari ini air gak naik samsek ke lantai 2 yaallah makin parah aja",admin . daerah wiyung air kecil jam set air naik lantai tidak naik air air kecil keluar .,admin . daerah wiyung air kecil jam set air naik lantai tidak naik air air kecil keluar .,Air Tidak Mengalir,Air Kotor/Bau,0.37908855275040443
5019,"ini kenapa lagi min.... daerah wiyung airnya kok kecil biasanya jam set 3 air bisa naik ke lantai 2 hari ini gak naik airnya semakin hari air semakin kecil keluarnya... TPI pembayaran semakin membengkak.... dlu jam 3 buka tandon air smpek tumpah"" sekarang set 3 tandonku gak pernah smpek tumpah"" malah hari ini air gak naik samsek ke lantai 2 yaallah makin parah aja",tapi pembayaran membengkak . jam buka tandon air sampai tumpah sekarang set tandon tidak sampai tumpah air tidak naik sama sekali lantai yaallah parah,tapi bayar bengkak . jam buka tandon air sampai tumpah sekarang set tandon tidak sampai tumpah air tidak naik sama sekali lantai yaallah parah,Air Tidak Mengalir,Harga,0.43730785055429816
5039,"@pdamsuryasembada dari kemarin sebenernya pak, cm kemarin  agak siang nyala kenceng baru malem tp coklat nemen. Hari ini dari semalam mati lagi sampai skrg. Mohon info sampai kapan?",tapi coklat parah . tadi malam mati sampai sekarang . mohon informasi sampai kapan ?,tapi coklat parah . tadi malam mati sampai sekarang . mohon informasi sampai kapan ?,Air Tidak Mengalir,Lainnya,0.4144427646804138
5097,"@fredlina Selamat petang bu, saat ini sedang diperbaiki petugas utk pipa bocornya. Estimasi pekerjaan s.d 2 jam. Kami upayakan secepatnya. Utk update kami unggah di IG story. Mohon ditunggu proses sedang diperbaiki petugas kami 🙏👷🏽 -",sedang perbaiki petugas pipa bocor . estimasi pekerjaan . jam . secepatnya . pembaruan unggah instagram story . mohon tunggu proses,sedang baik tugas pipa bocor . estimasi kerja . jam . cepat . baru unggah instagram story . mohon tunggu proses,Kebocoran,Pelayanan,0.35378297648102813
5187,Untuk wilayah wiyung gang grendo knapa air nya masih susah ya? Nyala di jam2 tertentu...padahal 2 bulan yg lalu sudah ada pergantian pipa besar...kug masih aja blm kluar normal,lalu sudah ada pergantian pipa besar . belum keluar normal,lalu sudah ada ganti pipa besar . belum keluar normal,Air Tidak Mengalir,Pelayanan,0.36239609504366077
5235,"Hallo min... apakah setelah pipa besar di perbaikil dan normalisasi, apakah distribusi air tidak merata? Karena di bandarejo-sememi air PDAM tidak merata keluarnya apalagi yang rumahnya ada tanjakan air nyala cuma setiap malam dan di tengah malam. Jam 12malam up keluar air pdamnya. Makasih min","halo admin . pipa besar memperbaiki normalisasi , distribusi air tidak merata ?","halo admin . pipa besar baik normalisasi , distribusi air tidak rata ?",Air Tidak Mengalir,Lainnya,0.3644662000475189
5308,"Tolong min, saya di pbi kenapa tidak nyala lagi ya airnya? Waduh kalo ada keperluan keluar masa ya ndak mandi min. Tolong responnya, karna kalo bayar tagihan air saja tidak bisa telat, telat ganti hari saja sdh denda 30 rb. Masa tanggapan keluhan nya dan perbaikan nya lama min?","karena bayar tagihan air tidak terlambat , terlambat ganti sudah denda . tanggapan keluhan nya perbaikan nya lama admin ?","karena bayar tagih air tidak lambat , lambat ganti sudah denda . tanggap keluh nya baik nya lama admin ?",Harga,Air Tidak Mengalir,0.38360970565429076
5344,"Min, tolong info estimasi kapan raya sememi nyala air nya? Ini sudah hari Minggu sore Min. Air keluar tapi seperti tetesan air saja dari kemarin. Mamdi udah ngirit2 air Min. Boro2 mau cuci baju 😭","admin , informasi estimasi kapan raya sememi hidup air nya ? sudah sore admin . air keluar","admin , informasi estimasi kapan raya mem hidup air nya ? sudah sore admin . air keluar",Air Tidak Mengalir,Lainnya,0.39658554953907577
5488,"@pdamsuryasembada smpe jam piro iki min mati banyu e?.. yaAllah ojok kebacut po'o.. pelanggan telat bayar disegel meteran, tp banyu gk mili²..ayo lah..emosi pak lek pdam mati,pesenan konsumen2 ku kepending kabeh 😢","tapi air ga admin . ayo . emosi pdam mati , pesanan konsumen ku tunda","tapi air ga admin . ayo . emosi pdam mati , pesan konsumen ku tunda",Air Tidak Mengalir,Air Kotor/Bau,0.32301338351988096
5502,"Saya tinggal di pbi, dari bln juni hingga bulan september ini tagihan air gila²an. Saya gk jualan, pemakaian air normal, cuci baju jg 1 kali seminggu, gk banyak cuci piring, mandi jg kalo gk malas. Tapi tagihan air Saya dalam 5 bulan ini totalnya RP 1.330.400 . Apalagi dgn kondisi air sering mati begini. Kapan hari jg pernah mati sampai berhari², sekarang mati lagi mau berhari² juga apa ya? 5 bulan tagihan air saja 1 juta lebih. Tapi air gini amat. Dan disini jg gk pake tandon min. Saya sudah komplain dan ada petugas yg cek, jawaban selalu template. Tidak ada kebocoran, dan sesuai pemakaian. Tapi ini gk wajar ya, masa air habis 200 rb keatas terus. Waduh pusing saya min, tolong di respon dan dibantu .","pbi , hingga september tagihan air gila . ga jualan , pemakaian air normal , cuci baju seminggu , ga banyak cuci piring , mandi ga malas .","pbi , hingga september tagih air gila . ga jual , pakai air normal , cuci baju minggu , ga banyak cuci piring , mandi ga malas .",Pemakaian,Air Tidak Mengalir,0.32432660953329595
5526,butuh kepastian kapan nyalanya pak...Krn yg antri tandon gratis banyak warga,karena antri tandon gratis banyak warga,karena antri tandon gratis banyak warga,Lainnya,Air Tidak Mengalir,0.3525386153699844
5530,"@lee_chamoomilee kirain cuma saya aja, ternyata ada yg sama juga. Tagihan air saya dari bulan Juli - September ini melonjak juga Bu/Mbak, biasanya cuma 50rb tapi 3 bulan terakhir ini bisa sampe diatas 100 ribu. Padahal pemakaian normal seperti sebelum2 nya dan nggak jualan juga😢",tapi sampai diatas .,tapi sampai atas .,Lainnya,Pelayanan,0.7919396178161415
5547,"selamat malam bapak abiddinsy, mogon maaf ataa ketidaknyamanannya. saat ini petugas sedang melakukan perbaikan🙏",sedang melakukan perbaikan,sedang laku baik,Air Tidak Mengalir,Pelayanan,0.37311429242887184
5576,@pdamsuryasembada iya pengalaman saya waktu mati dulu. Udah masuk antrian tapi lama belom dikirim. Akhirnya kita beli tangkian. Patungan sama tetangga,pengalaman mati . sudah masuk antri,alam mati . sudah masuk antri,Air Tidak Mengalir,Lainnya,0.3475491041723308
5576,@pdamsuryasembada iya pengalaman saya waktu mati dulu. Udah masuk antrian tapi lama belom dikirim. Akhirnya kita beli tangkian. Patungan sama tetangga,tapi lama belum kirim . beli tangki . patungan tetangga,tapi lama belum kirim . beli tangki . patungan tetangga,Lainnya,Pelayanan,0.3868425872683755
5590,Min...air min...kudu nangis tp ga isok min😓😓,admin . air admin . harus menangis,admin . air admin . harus menang,Air Tidak Mengalir,Lainnya,0.6856289164732451
5593,Susah bgt info kamis tp mati di hari Jumat subuh . !!!!!,susah banget informasi kamis,susah banget informasi kamis,Lainnya,Air Tidak Mengalir,0.2968023197856857
5610,@indriyantiikaagustin kak sya kira karna saya telat bayar😢,karena terlambat bayar,karena lambat bayar,Harga,Air Tidak Mengalir,0.5111638510661414
5664,@zamrud_leha air sering mati.padahal bayar ya ga pernah telat,padahal bayar ga terlambat,padahal bayar ga lambat,Harga,Air Tidak Mengalir,0.4818335713507537
5735,@pdamsuryasembada SDH nyalah tp kecil,sudah hidup,sudah hidup,Lainnya,Air Tidak Mengalir,1.0
5774,@dheaaapriyanti_ sama mbak. Ini keluar tapi kuecil banget. Semoga segera normal @pdamsuryasembada,mbak . keluar,mbak . keluar,Air Tidak Mengalir,Lainnya,0.853925729791349
5848,"Pak @pdamsuryasembada  ini belum selesai ta? Air di rumah udah habis banget, udah pompa air tapi yg keluar keruh dan bau banget","belum selesai ta ? air rumah sudah habis sekali , sudah pompa air","belum selesai ta ? air rumah sudah habis sekali , sudah pompa air",Air Tidak Mengalir,Lainnya,0.44720951668344283
5930,"Yg rumahnya daerah Benowo sabar aja, percuma komen GK bakalan di respon","rumah daerah benowo sabar , komen ga","rumah daerah benowo sabar , komen ga",Lainnya,Air Tidak Mengalir,0.4197748283125241
5940,@ade_putri_wardani podo.. aq mau jumat berkah trpksa tuku galon.. trus pesenan konsumen ku sesuk tak pending gr² pdam mati 😢,lalu pesanan konsumen ku besok tidak pending gede rasa pdam mati,lalu pesan konsumen ku besok tidak pending gede rasa pdam mati,Air Tidak Mengalir,Lainnya,0.4824463305683318
5968,"pdam jl parang kusumo 38 terputus karena peoyek gorong2, kasdh 5hari inii belum ada perbaikan dari pdam dan tidak ada kompensasi bantuan air dari pdam",pdam jalan parang kusumo terputus,pdam jalan parang sumo putus,Lainnya,Air Tidak Mengalir,0.4315471133622678
6034,"Min, mohon maaf dari malam sekitar jam 10 sampai saat ini air mati, kasihan saya selaku penghuni kost” an bingung mau cari air kemana, ke masjid sungkan kalau numpang mandi dan BAK😭, udah nyiapin ember buat jaga air keluar, tapi sampe sekarang ga keluar - keluar.","admin , mohon maaf malam jam sampai air mati , kasihan penghuni kos bingung cari air , masjid sungkan menumpang mandi bak , sudah mempersiapkan ember jaga air keluar ,","admin , mohon maaf malam jam sampai air mati , kasihan huni kos bingung cari air , masjid sungkan tumpang mandi bak , sudah siap ember jaga air keluar ,",Air Tidak Mengalir,Lainnya,0.3561878216027967
6034,"Min, mohon maaf dari malam sekitar jam 10 sampai saat ini air mati, kasihan saya selaku penghuni kost” an bingung mau cari air kemana, ke masjid sungkan kalau numpang mandi dan BAK😭, udah nyiapin ember buat jaga air keluar, tapi sampe sekarang ga keluar - keluar.",tapi sampai sekarang ga keluar keluar .,tapi sampai sekarang ga keluar keluar .,Air Tidak Mengalir,Pelayanan,0.6679439797795521
6097,sampai kapan nich gangguan trus. udah 3 hari gangguan trus,lalu . sudah gangguan,lalu . sudah ganggu,Lainnya,Air Tidak Mengalir,0.46713074894698015
6140,Di chat by wa slow respon dari siang padahal butuh air tangki karna air di daerah rumahku airnya gak keluar sama sekali,padahal butuh air tangki,padahal butuh air tangki,Lainnya,Air Tidak Mengalir,0.46483191410135544
6160,@pdamsuryasembada tadi orang pdam kerumah katanya mau dibongkar tapi tunggu besok bongkarnya. Besok aku tunggu orangnya beneran datang lagi atau engga,pdam ke rumah katanya bongkar,pdam ke rumah kata bongkar,Lainnya,Air Tidak Mengalir,0.44995794242603027
6192,@mamluam di info jam nya tp upload nya di jam itu juga🙈,tapi unggah nya jam,tapi unggah nya jam,Lainnya,Air Tidak Mengalir,0.6700647547816942
6203,"@ikanpaus_777 Selamat malam bpk/ibu Ikan Paus, mohon maaf atas ketidaknyamanannya. Utk wilayah Lakarsantri Made ini pipa PDAM bocor krn pengaruh tonase kendaraan berat yang melewati jalur tersebut. Utk pipa yg bocor kami ganti dgn pipa HDPE yang lebih tahan terhadap tekanan. Terima kasih dan mohon maaf atas ketidaknyamanannya-w","selamat malam ibu ikan paus , mohon maaf ketidaknyamanan . wilayah lakarsantri made pipa pdam bocor","selamat malam ibu ikan paus , mohon maaf ketidaknyamanan . wilayah lakarsantri made pipa pdam bocor",Kebocoran,Lainnya,0.4098153325500341
6220,@igedesutawa Jalan Raya Made sering dilintasi Truk Tronton pak karena ada konstruksi di sekitar bukit Palma-BDH.,karena ada konstruksi bukit palma bodoh .,karena ada konstruksi bukit palma bodoh .,Lainnya,Air Tidak Mengalir,0.338232522750509
6255,@pdamsuryasembada Begitulah Surabaya klo udh terpasang bagus2 dibongkar lagi akhirnya yg susah penduduknya jadi korban sampai 4 hari nggak ada air. Nyala malam kecil sekali. Tolong segera dikondisikan krn banyak lansia juga yg perlu air.,surabaya sudah terpasang bagus bongkar susah penduduk korban sampai tidak ada air . hidup malam kecil sekali .,surabaya sudah pasang bagus bongkar susah duduk korban sampai tidak ada air . hidup malam kecil sekali .,Air Tidak Mengalir,Pemasangan,0.346492160140063
6368,Mohon kpd PDAM yth saya sdh melakukan pengaduan sejak hr senin tp blm ada tanggapan terkait keluhan saya..,mohon pdam sudah melakukan pengaduan,mohon pdam sudah laku adu,Pelayanan,Air Tidak Mengalir,0.4341104285697991
6371,"Saya kecewa terhadap @pdamsuryasembada . Saya sudah bayar biaya penggantian stop kran sebesar 200 ribu rupiah tapi belum ada petugas yg datang untuk mengganti. Sudah lebih dari 7 hari kerja. Ada petugas yg menghubungi saya tapi terkesan menunda2 dengan byk alasan. Kalau pagi hari panas, kalau siang sore pekerjaan di tempat lain belum selesai. Mohon perhatian @pdamsuryasembada untuk masalah ini dan petugas seperti itu mohon ada tindakan.","tapi terkesan menunda banyak alasan . pagi panas , siang sore pekerjaan belum selesai . mohon perhatian petugas mohon ada tindakan .","tapi kes tunda banyak alas . pagi panas , siang sore kerja belum selesai . mohon perhati tugas mohon ada tindak .",Pelayanan,Lainnya,0.284523666565094
6384,@pdamsuryasembada untuk saat ini msih blum nyala min.tpi untuk perbantuan air tangki gratis sdh ad.mkasih,tapi pembantuan air tangki gratis sudah ada .,tapi bantu air tangki gratis sudah ada .,Air Tidak Mengalir,Harga,0.39519127704673385
6408,"Halo kak, saya sudah beberapa kali menghubungi via wa dan telepon tentang meteran saya yg dicabut sementara. Untuk pemasangan meterannya kapan ya? Saya sudah lunasi semua. Dan kmrn teknisi dri pihak pdam kerumah dan blg kemungkinan ada bocor. Saya pgn tau kebocorannya dimana krn sering sekali bayar tagihan sampai jutaan padahal rumah itu tidak berpenghuni",padahal rumah tidak berpenghuni,padahal rumah tidak hun,Lainnya,Air Tidak Mengalir,0.5048448247201486
6499,"@pdamsuryasembada setro juga tidak keluar airnya min, mohon segara di info ya kalau perbaikan sudah di selesai. karna tidak ada air sama sekali 🙏",karena tidak ada air sekali,karena tidak ada air sekali,Air Tidak Mengalir,Pelayanan,0.5627812443555997
6560,"@pdamsuryasembada sudah ya. Sdh saya hubungi bolak balik, dr siang smpai malam, gak ada tindak lanjut keluhan saya. Utk apa kalian bikin call center tp sistem chat BOT. Tidak membantu sama sekali","sudah . sudah hubungi berkali kali , siang sampai malam , tidak ada tindak keluhan . bikin call center","sudah . sudah hubung kali kali , siang sampai malam , tidak ada tindak keluh . bikin call center",Pelayanan,Lainnya,0.3994633886298578
6562,"@pdamsuryasembada yg gak cek dm dr kmrn itu anda. Saya sudah dm dr kemarin. Itu udah saya kirim nomer pelanggannya, kan bs diliat, udah berapa kali saya dan suami hubungin pdam terkait air rumah kami yg mati dr pagi. Di nomer pelaporan kn bs keliatan nomer telpon dan alamatnya. Emang kaliannya yg gak berniat serius menangani keluhan pelanggan @ericahyadi_ pak, tolong deh dievaluasi bumd surabaya ini. Penanganan keluhan kok lama sekali. Alasan teknisi yg masuk sedikit krn hr libur tu gak harusnya diucapkan ya utk sekelas bumd yg sektor usahanya di kebutuhan sangat penting masyarakat, dan manusia pada khususnya.","karena libur tidak harus diucapkan kelas bumd sektor usaha kebutuhan sangat masyarakat , manusia .","karena libur tidak harus ucap kelas bumd sektor usaha butuh sangat masyarakat , manusia .",Lainnya,Air Tidak Mengalir,0.26198033548010957
