comment_id,comment_text,segmented_text,tokens_segmented_text,stemmed_segmented_text,true_aspect,predicted_aspect,similarity_score
8158,"Hallo min bagaimana ini untuk tanggapanpergsntian meteran yang gagal. Kebetulan hari ini ada petugas dari pdam mengganti meteran rumah saya (dserah surabaya pusat, kecamatan/kelurahan bubutan) tetapi justru airnya tidak nyala sama sekali. Mohon untuk fast respon","halo admin tanggapan ganti meter gagal . ada petugas pdam mengganti meter rumah daerah surabaya pusat , kecamatan kelurahan bubutan","['halo', 'admin', 'tanggapan', 'ganti', 'meter', 'gagal', '.', 'ada', 'petugas', 'pdam', 'mengganti', 'meter', 'rumah', 'daerah', 'surabaya', 'pusat', ',', 'kecamatan', 'kelurahan', 'bubutan']","halo admin tanggap ganti meter gagal . ada tugas pdam ganti meter rumah daerah surabaya pusat , camat lurah bubut",Meteran (Macet/Bermasalah),Meteran (Macet/Bermasalah),0.5311665912190378
8158,"Hallo min bagaimana ini untuk tanggapanpergsntian meteran yang gagal. Kebetulan hari ini ada petugas dari pdam mengganti meteran rumah saya (dserah surabaya pusat, kecamatan/kelurahan bubutan) tetapi justru airnya tidak nyala sama sekali. Mohon untuk fast respon",tetapi air tidak hidup sekali . mohon cepat respon,"['tetapi', 'air', 'tidak', 'hidup', 'sekali', '.', 'mohon', 'cepat', 'respon']",tetapi air tidak hidup sekali . mohon cepat respon,Air Tidak Mengalir,Air Tidak Mengalir,0.5258895911954008
8165,Min knp tarif saya berubah ya dr 1.3 ke 2.1 padahal daya listrik 900 va. Pemakaian pun sewajarnya. Tiba2 bulan ini agak naik drastis tagihannya.,admin tarif berubah . .,"['admin', 'tarif', 'berubah', '.', '.']",admin tarif ubah . .,Perubahan Kode Tarif,Perubahan Kode Tarif,0.5450092786571185
8165,Min knp tarif saya berubah ya dr 1.3 ke 2.1 padahal daya listrik 900 va. Pemakaian pun sewajarnya. Tiba2 bulan ini agak naik drastis tagihannya.,padahal daya listrik . pemakaian sewajarnya . agak naik drastis tagihan .,"['padahal', 'daya', 'listrik', '.', 'pemakaian', 'sewajarnya', '.', 'agak', 'naik', 'drastis', 'tagihan', '.']",padahal daya listrik . pakai wajar . agak naik drastis tagih .,Harga,Harga,0.5395151787907175
8173,"Pemasangan baru lama bngt apa karna discount ,daftar hampir 1 bulan g di pasang2 padahal sudah bayar😢",pemasangan baru lama sangat,"['pemasangan', 'baru', 'lama', 'sangat']",pasang baru lama sangat,Pemasangan,Pemasangan,0.6894030683559463
8173,"Pemasangan baru lama bngt apa karna discount ,daftar hampir 1 bulan g di pasang2 padahal sudah bayar😢","karena diskon , daftar hampir ga pasang","['karena', 'diskon', ',', 'daftar', 'hampir', 'ga', 'pasang']","karena diskon , daftar hampir ga pasang",Pemasangan,Pemasangan,0.47176016596480086
8173,"Pemasangan baru lama bngt apa karna discount ,daftar hampir 1 bulan g di pasang2 padahal sudah bayar😢",padahal sudah bayar,"['padahal', 'sudah', 'bayar']",padahal sudah bayar,Harga,Harga,0.7367075068251712
8175,Min air pdam di rumahku kupang gunung jaya mati dari td malam karna ada proyek boxculvert dan pipa nya pecah pas ada penggalian,admin air pdam rumah kupang gunung jaya mati malam,"['admin', 'air', 'pdam', 'rumah', 'kupang', 'gunung', 'jaya', 'mati', 'malam']",admin air pdam rumah kupang gunung jaya mati malam,Air Tidak Mengalir,Air Tidak Mengalir,0.474533219859196
8175,Min air pdam di rumahku kupang gunung jaya mati dari td malam karna ada proyek boxculvert dan pipa nya pecah pas ada penggalian,karena ada proyek box culvert pipa nya pecah pas ada penggalian,"['karena', 'ada', 'proyek', 'box', 'culvert', 'pipa', 'nya', 'pecah', 'pas', 'ada', 'penggalian']",karena ada proyek box culvert pipa nya pecah pas ada gali,Lainnya,Lainnya,0.37972400183233357
8205,@pdamsuryasembada min di depan rumah mertua saya sudah ada pipa tapi rumah saya di belakang rumah mertua apa bisa?,admin rumah mertua sudah ada pipa,"['admin', 'rumah', 'mertua', 'sudah', 'ada', 'pipa']",admin rumah mertua sudah ada pipa,Pemasangan,Pemasangan,0.5852172436472374
8205,@pdamsuryasembada min di depan rumah mertua saya sudah ada pipa tapi rumah saya di belakang rumah mertua apa bisa?,tapi rumah belakang rumah mertua ?,"['tapi', 'rumah', 'belakang', 'rumah', 'mertua', '?']",tapi rumah belakang rumah mertua ?,Lainnya,Lainnya,0.39664499526621816
8210,"Mau tanya min, ini kok setelah pembaruan meteran PDAM beberpa bulan lalu, kenapa tagihannya ada biaya retribusinya ya sekarang. Padahal kata yg masang meteran kemarin betul gratis dan memang serentak dilaksanakan. Tapi yg jadi tanda tanya kenapa sekarang ada biaya retribusi. Awal dulu kena 10.000 . Ini kali ke 4 mulai naik jadi 11.000 . Padahal dulu gk ada biaya2 retribusi sebelum pembaruan meteran. Mohon penjelasannya","admin , pembaruan meter pdam","['admin', ',', 'pembaruan', 'meter', 'pdam']","admin , baru meter pdam",Meteran (Macet/Bermasalah),Lainnya,0.35348001613046726
8210,"Mau tanya min, ini kok setelah pembaruan meteran PDAM beberpa bulan lalu, kenapa tagihannya ada biaya retribusinya ya sekarang. Padahal kata yg masang meteran kemarin betul gratis dan memang serentak dilaksanakan. Tapi yg jadi tanda tanya kenapa sekarang ada biaya retribusi. Awal dulu kena 10.000 . Ini kali ke 4 mulai naik jadi 11.000 . Padahal dulu gk ada biaya2 retribusi sebelum pembaruan meteran. Mohon penjelasannya","lalu , tagihan ada biaya retribusi sekarang .","['lalu', ',', 'tagihan', 'ada', 'biaya', 'retribusi', 'sekarang', '.']","lalu , tagih ada biaya retribusi sekarang .",Harga,Harga,0.637100964307356
8210,"Mau tanya min, ini kok setelah pembaruan meteran PDAM beberpa bulan lalu, kenapa tagihannya ada biaya retribusinya ya sekarang. Padahal kata yg masang meteran kemarin betul gratis dan memang serentak dilaksanakan. Tapi yg jadi tanda tanya kenapa sekarang ada biaya retribusi. Awal dulu kena 10.000 . Ini kali ke 4 mulai naik jadi 11.000 . Padahal dulu gk ada biaya2 retribusi sebelum pembaruan meteran. Mohon penjelasannya",padahal pasang meter gratis memang serentak laksana .,"['padahal', 'pasang', 'meter', 'gratis', 'memang', 'serentak', 'laksana', '.']",padahal pasang meter gratis memang serentak laksana .,Pemasangan,Pemasangan,0.33952831566826325
8210,"Mau tanya min, ini kok setelah pembaruan meteran PDAM beberpa bulan lalu, kenapa tagihannya ada biaya retribusinya ya sekarang. Padahal kata yg masang meteran kemarin betul gratis dan memang serentak dilaksanakan. Tapi yg jadi tanda tanya kenapa sekarang ada biaya retribusi. Awal dulu kena 10.000 . Ini kali ke 4 mulai naik jadi 11.000 . Padahal dulu gk ada biaya2 retribusi sebelum pembaruan meteran. Mohon penjelasannya",tapi tanda sekarang ada biaya retribusi . awal kena . . naik . .,"['tapi', 'tanda', 'sekarang', 'ada', 'biaya', 'retribusi', '.', 'awal', 'kena', '.', '.', 'naik', '.', '.']",tapi tanda sekarang ada biaya retribusi . awal kena . . naik . .,Harga,Harga,0.6083874024519249
8210,"Mau tanya min, ini kok setelah pembaruan meteran PDAM beberpa bulan lalu, kenapa tagihannya ada biaya retribusinya ya sekarang. Padahal kata yg masang meteran kemarin betul gratis dan memang serentak dilaksanakan. Tapi yg jadi tanda tanya kenapa sekarang ada biaya retribusi. Awal dulu kena 10.000 . Ini kali ke 4 mulai naik jadi 11.000 . Padahal dulu gk ada biaya2 retribusi sebelum pembaruan meteran. Mohon penjelasannya",padahal ga ada biaya retribusi pembaruan meter . mohon penjelasan,"['padahal', 'ga', 'ada', 'biaya', 'retribusi', 'pembaruan', 'meter', '.', 'mohon', 'penjelasan']",padahal ga ada biaya retribusi baru meter . mohon jelas,Harga,Harga,0.5473184743449446
8211,"Pembayaran lunas tapi hampir 3 minggu belum ada pemasangan min, cek dm.",pembayaran lunas,"['pembayaran', 'lunas']",bayar lunas,Harga,Harga,0.7263656288901825
8211,"Pembayaran lunas tapi hampir 3 minggu belum ada pemasangan min, cek dm.","tapi hampir belum ada pemasangan admin , cek pesan .","['tapi', 'hampir', 'belum', 'ada', 'pemasangan', 'admin', ',', 'cek', 'pesan', '.']","tapi hampir belum ada pasang admin , cek pesan .",Pelayanan,Pelayanan,0.5153830714119056
8217,"Kenapa sekarang air alirannya kecil, sudah komplain via app, petugas datang.. Katanya memang tiap pagi dan malam airnya dikecilin lho gimana itu maksudnya? saya daerah jemursari, dulu padahal deras meski tekanan berkurang saat pagi dan malam. Namun sekarang mati ti, kalau pagi dan sore.. Jawabannya ga banget.. ""Untuk pemerataan""","sekarang air alir kecil , sudah komplain via aplikasi , petugas datang . katanya memang pagi malam air kecil loh maksud ? daerah jemursari ,","['sekarang', 'air', 'alir', 'kecil', ',', 'sudah', 'komplain', 'via', 'aplikasi', ',', 'petugas', 'datang', '.', 'katanya', 'memang', 'pagi', 'malam', 'air', 'kecil', 'loh', 'maksud', '?', 'daerah', 'jemursari', ',']","sekarang air alir kecil , sudah komplain via aplikasi , tugas datang . kata memang pagi malam air kecil loh maksud ? daerah jemursari ,",Air Tidak Mengalir,Air Tidak Mengalir,0.47946380369629404
8217,"Kenapa sekarang air alirannya kecil, sudah komplain via app, petugas datang.. Katanya memang tiap pagi dan malam airnya dikecilin lho gimana itu maksudnya? saya daerah jemursari, dulu padahal deras meski tekanan berkurang saat pagi dan malam. Namun sekarang mati ti, kalau pagi dan sore.. Jawabannya ga banget.. ""Untuk pemerataan""","padahal deras tekanan berkurang pagi malam . sekarang mati ti , pagi sore . jawab ga sekali . pemerataan","['padahal', 'deras', 'tekanan', 'berkurang', 'pagi', 'malam', '.', 'sekarang', 'mati', 'ti', ',', 'pagi', 'sore', '.', 'jawab', 'ga', 'sekali', '.', 'pemerataan']","padahal deras tekan kurang pagi malam . sekarang mati ti , pagi sore . jawab ga sekali . perata",Air Tidak Mengalir,Air Tidak Mengalir,0.3215791211897948
8222,Min kalau 1 alamat bisa GK pasang baru? Tapi rumah sudah di pecah jadi pintu sendiri sendiri.. mohon dijawab min,admin alamat ga pasang baru ?,"['admin', 'alamat', 'ga', 'pasang', 'baru', '?']",admin alamat ga pasang baru ?,Pemasangan,Pemasangan,0.4210497691152087
8222,Min kalau 1 alamat bisa GK pasang baru? Tapi rumah sudah di pecah jadi pintu sendiri sendiri.. mohon dijawab min,tapi rumah sudah pecah pintu . mohon jawab admin,"['tapi', 'rumah', 'sudah', 'pecah', 'pintu', '.', 'mohon', 'jawab', 'admin']",tapi rumah sudah pecah pintu . mohon jawab admin,Lainnya,Lainnya,0.43423218323438895
8229,Min knp tarif sy berubah y dari 1.3 ke 2.1 pdhl daya listrik 900 va.... Pemakaianpun sewajarnya,admin tarif berubah . .,"['admin', 'tarif', 'berubah', '.', '.']",admin tarif ubah . .,Perubahan Kode Tarif,Perubahan Kode Tarif,0.5450092786571185
8229,Min knp tarif sy berubah y dari 1.3 ke 2.1 pdhl daya listrik 900 va.... Pemakaianpun sewajarnya,padahal daya listrik . pemakaian sewajarnya,"['padahal', 'daya', 'listrik', '.', 'pemakaian', 'sewajarnya']",padahal daya listrik . pakai wajar,Pemakaian,Harga,0.45839773325455896
8234,"Mohon maaf Pak admin,ini sudah pelunasan biaya pendaftaran tapi lebih dari 2 Minggu belum ada pemasangan","mohon maaf admin , sudah pelunasan biaya pendaftaran","['mohon', 'maaf', 'admin', ',', 'sudah', 'pelunasan', 'biaya', 'pendaftaran']","mohon maaf admin , sudah lunas biaya daftar",Pelayanan,Pelayanan,0.40425501738946273
8234,"Mohon maaf Pak admin,ini sudah pelunasan biaya pendaftaran tapi lebih dari 2 Minggu belum ada pemasangan",tapi lebih belum ada pemasangan,"['tapi', 'lebih', 'belum', 'ada', 'pemasangan']",tapi lebih belum ada pasang,Pemasangan,Pemasangan,0.5689982818256711
8238,Apakah daerah candi lontar sedang ada perbaikan? Airnya mati.,daerah candi lontar,"['daerah', 'candi', 'lontar']",daerah candi lontar,Lainnya,Lainnya,0.8020897569050013
8238,Apakah daerah candi lontar sedang ada perbaikan? Airnya mati.,sedang ada perbaikan ? air mati .,"['sedang', 'ada', 'perbaikan', '?', 'air', 'mati', '.']",sedang ada baik ? air mati .,Air Tidak Mengalir,Air Tidak Mengalir,0.6921496003211122
8257,"Ini air di setro baru utara XI kok gak keluar, pdhl ga ikut Mulyo sari","air setro baru utara xi tidak keluar ,","['air', 'setro', 'baru', 'utara', 'xi', 'tidak', 'keluar', ',']","air setro baru utara xi tidak keluar ,",Air Tidak Mengalir,Lainnya,0.8292280580440379
8257,"Ini air di setro baru utara XI kok gak keluar, pdhl ga ikut Mulyo sari",padahal ga mulyo sari,"['padahal', 'ga', 'mulyo', 'sari']",padahal ga mulyo sari,Harga,Harga,0.3505311000382363
8260,Dirumah sy tidak ada pemakaian...tagihan masih tinggi ...sudah ke PDAM...sudah ada petugas datang...tp sampe dengan muncul tagihan juli blm ada solusi.😢 😥,rumah tidak ada pemakaian . tagihan . sudah pdam . sudah ada petugas datang .,"['rumah', 'tidak', 'ada', 'pemakaian', '.', 'tagihan', '.', 'sudah', 'pdam', '.', 'sudah', 'ada', 'petugas', 'datang', '.']",rumah tidak ada pakai . tagih . sudah pdam . sudah ada tugas datang .,Pemakaian,Pelayanan,0.37981709291324967
8260,Dirumah sy tidak ada pemakaian...tagihan masih tinggi ...sudah ke PDAM...sudah ada petugas datang...tp sampe dengan muncul tagihan juli blm ada solusi.😢 😥,tapi sampai muncul tagihan juli belum ada solusi .,"['tapi', 'sampai', 'muncul', 'tagihan', 'juli', 'belum', 'ada', 'solusi', '.']",tapi sampai muncul tagih juli belum ada solusi .,Harga,Air Tidak Mengalir,0.4913475968351309
8291,"@pdamsuryasembada kendalanya tidak ada tulisan karena langsung tidak ada respon, sudah di uninstall dan instal lagi tetap tidak bisa",kendala tidak ada tulisan,"['kendala', 'tidak', 'ada', 'tulisan']",kendala tidak ada tulis,Pelayanan,Pelayanan,0.401110031671955
8291,"@pdamsuryasembada kendalanya tidak ada tulisan karena langsung tidak ada respon, sudah di uninstall dan instal lagi tetap tidak bisa","karena tidak ada respon , sudah hapus instalasi instal tetap tidak","['karena', 'tidak', 'ada', 'respon', ',', 'sudah', 'hapus', 'instalasi', 'instal', 'tetap', 'tidak']","karena tidak ada respon , sudah hapus instalasi instal tetap tidak",Pelayanan,Pelayanan,0.4809170514341597
8326,"Laporan dari siang tapi belum ada kejelasan sampai malam, pipa pdam patah, tapi tidak boleh diapa2kan... terus harus gimana?",laporan siang,"['laporan', 'siang']",lapor siang,Pelayanan,Pelayanan,0.4644950801532961
8326,"Laporan dari siang tapi belum ada kejelasan sampai malam, pipa pdam patah, tapi tidak boleh diapa2kan... terus harus gimana?","tapi belum ada kejelasan sampai malam , pipa pdam patah ,","['tapi', 'belum', 'ada', 'kejelasan', 'sampai', 'malam', ',', 'pipa', 'pdam', 'patah', ',']","tapi belum ada jelas sampai malam , pipa pdam patah ,",Air Tidak Mengalir,Air Tidak Mengalir,0.43191522735444016
8326,"Laporan dari siang tapi belum ada kejelasan sampai malam, pipa pdam patah, tapi tidak boleh diapa2kan... terus harus gimana?",tapi tidak diapakan . harus ?,"['tapi', 'tidak', 'diapakan', '.', 'harus', '?']",tapi tidak apa . harus ?,Pelayanan,Lainnya,0.48975122670245236
8338,"@pdamsuryasembada kalau kayak gini jadi kena denda udah berapa hari dong ?? Tiap mau bayar gak bisa , sedangkan kena dendam bukan kesalahan dari pelanggan tapi dari sistemnya ,","gini kena denda sudah ? bayar tidak ,","['gini', 'kena', 'denda', 'sudah', '?', 'bayar', 'tidak', ',']","gin kena denda sudah ? bayar tidak ,",Harga,Harga,0.531924289797021
8338,"@pdamsuryasembada kalau kayak gini jadi kena denda udah berapa hari dong ?? Tiap mau bayar gak bisa , sedangkan kena dendam bukan kesalahan dari pelanggan tapi dari sistemnya ,",sedangkan kena dendam bukan kesalahan pelanggan,"['sedangkan', 'kena', 'dendam', 'bukan', 'kesalahan', 'pelanggan']",sedang kena dendam bukan salah langgan,Pelayanan,Pelayanan,0.29357718126994303
8338,"@pdamsuryasembada kalau kayak gini jadi kena denda udah berapa hari dong ?? Tiap mau bayar gak bisa , sedangkan kena dendam bukan kesalahan dari pelanggan tapi dari sistemnya ,","tapi sistem ,","['tapi', 'sistem', ',']","tapi sistem ,",Lainnya,Lainnya,0.683177913942576
8340,"restitusi tolong diurusin dong, sering banget lonjakan tagihan tapi pengembalian dana customer diundur undur. lucu banget katanya sebulan, udh lebih sebulan disuru nunggu lagi 2 minggu???? bayar kalo telat dikenain penalti tapi duit pelanggan ga di balik balikin. call center semua ga becus","restitusi urus , sekali lonjakan tagihan","['restitusi', 'urus', ',', 'sekali', 'lonjakan', 'tagihan']","restitusi urus , sekali lonjak tagih",Harga,Harga,0.6044231268424076
8340,"restitusi tolong diurusin dong, sering banget lonjakan tagihan tapi pengembalian dana customer diundur undur. lucu banget katanya sebulan, udh lebih sebulan disuru nunggu lagi 2 minggu???? bayar kalo telat dikenain penalti tapi duit pelanggan ga di balik balikin. call center semua ga becus","tapi pengembalian dana pelanggan undur undur . lucu sekali katanya sebulan , sudah lebih sebulan suruh tunggu ? bayar terlambat kena penalti","['tapi', 'pengembalian', 'dana', 'pelanggan', 'undur', 'undur', '.', 'lucu', 'sekali', 'katanya', 'sebulan', ',', 'sudah', 'lebih', 'sebulan', 'suruh', 'tunggu', '?', 'bayar', 'terlambat', 'kena', 'penalti']","tapi kembali dana langgan undur undur . lucu sekali kata bulan , sudah lebih bulan suruh tunggu ? bayar lambat kena penalti",Lainnya,Lainnya,0.36199990074142985
8340,"restitusi tolong diurusin dong, sering banget lonjakan tagihan tapi pengembalian dana customer diundur undur. lucu banget katanya sebulan, udh lebih sebulan disuru nunggu lagi 2 minggu???? bayar kalo telat dikenain penalti tapi duit pelanggan ga di balik balikin. call center semua ga becus",tapi duit pelanggan ga berkali kali kembalikan . call center ga becus,"['tapi', 'duit', 'pelanggan', 'ga', 'berkali', 'kali', 'kembalikan', '.', 'call', 'center', 'ga', 'becus']",tapi duit langgan ga kali kali kembali . call center ga becus,Pelayanan,Lainnya,0.36342292911732477
8367,@zulilha77 Bener mbak saya juga ngikutin programnya beberapa bulan lalu turun sekitar 5-10kg mbak.. dan ada class dietnya juga mbak...😍,benar mbak program,"['benar', 'mbak', 'program']",benar mbak program,Lainnya,Lainnya,0.44914823165668655
8367,@zulilha77 Bener mbak saya juga ngikutin programnya beberapa bulan lalu turun sekitar 5-10kg mbak.. dan ada class dietnya juga mbak...😍,lalu turun mbak . ada diet mbak .,"['lalu', 'turun', 'mbak', '.', 'ada', 'diet', 'mbak', '.']",lalu turun mbak . ada diet mbak .,Lainnya,Lainnya,0.6580579879064498
8477,"Ini kok tagihan saya naik terus ya Penggunaan normal max 85rb, bulan lalu membengkak jadi 300rb sekian karna ada kerusakan di pelampung tandon, tapi sudah dibetulkan dari bulan lalu Sekarang kok tagihannya malah jadi 500rb","tagihan naik penggunaan normal maksimal ,","['tagihan', 'naik', 'penggunaan', 'normal', 'maksimal', ',']","tagih naik guna normal maksimal ,",Harga,Harga,0.5503896465588025
8477,"Ini kok tagihan saya naik terus ya Penggunaan normal max 85rb, bulan lalu membengkak jadi 300rb sekian karna ada kerusakan di pelampung tandon, tapi sudah dibetulkan dari bulan lalu Sekarang kok tagihannya malah jadi 500rb",lalu membengkak,"['lalu', 'membengkak']",lalu bengkak,Harga,Harga,0.48998813842444916
